Afrika	アフリカ
Harry S. Truman	ハリー・S・トルーマン
E.T. the Extra-Terrestrial	E.T.
Margolaritza	絵画
Astronauta	宇宙飛行士
Argazkigintza	写真
Eskulturagintza	彫刻
Antzerki	演劇
Judy Garland	ジュディ・ガーランド
Dantza	ダンス
Grace Hopper	グレース・ホッパー
Elektronika	電子機器
Maiztasun	周波数
Diodo	ダイオード
Transformadore	変圧器
Adimen artifizial	人工知能
Steffi Graf	シュテフィ・グラフ
Eguraldi	気象
José Ramos-Horta	ジョゼ・ラモス＝ホルタ
Maria Xarapova	マリア・シャラポワ
Gose Jokoak	ハンガー・ゲーム
Kim Clijsters	キム・クライシュテルス
Wall Street	ウォール街
Balore-burtsa	証券取引所
Akzio	株式
Bonu (finantzak)	債券
American Airlinesen 11 hegaldia	アメリカン航空11便テロ事件
Ameriketako Estatu Batuetako Konstituzioa	アメリカ合衆国憲法
Ameriketako Estatu Batuetako presidenteordeen zerrenda	アメリカ合衆国副大統領
Ameriketako Estatu Batuetako Ordezkarien Etxea	アメリカ合衆国下院
Birjina uharte amerikarrak	アメリカ領ヴァージン諸島
United Airlinesen 175 hegaldia	ユナイテッド航空175便テロ事件
Jatetxe	レストラン
Hego-ekialdeko Asia	東南アジア
Siem Reap	シェムリアップ
Shenyang	瀋陽市
Chongqing	重慶市
Karl Renner	カール・レンナー
Engelbert Dollfuss	エンゲルベルト・ドルフース
Tianjin	天津市
Lahore	ラホール
Wuhan	武漢市
Estatu burujabeen eta hiriburuen zerrenda	国の一覧
Nagoia	名古屋市
Historiaurre	先史時代
L. L. Zamenhof	ルドヴィコ・ザメンホフ
Harri Aroa	石器時代
Brontze Aro	青銅器時代
Burdin Aro	鉄器時代
Mesopotamia	メソポタミア
Antzinako Egipto	古代エジプト
Bering (itsasartea)	ベーリング海峡
Antzinako Grezia	古代ギリシア
Gupta Inperioa	グプタ朝
Hartz	クマ
Pau (Alt Empordà)	パウ
John Adams	ジョン・アダムズ
Thomas Jefferson	トーマス・ジェファーソン
James Madison	ジェームズ・マディスン
James Monroe	ジェームズ・モンロー
John Quincy Adams	ジョン・クィンシー・アダムズ
Andrew Jackson	アンドリュー・ジャクソン
Budapesteko Legebiltzarra	国会議事堂 (ハンガリー)
Martin Van Buren	マーティン・ヴァン・ビューレン
Roses	ロザス
Loti Ederra	眠れる森の美女
Edurnezuri	白雪姫
Botadun katua	長靴をはいた猫
Txano Gorritxo	赤ずきん
Errauskine	シンデレラ
Rajkot	ラージコート
Silvio Berlusconi	シルヴィオ・ベルルスコーニ
Enperadorearen jantzi berria	裸の王様
William Henry Harrison	ウィリアム・ハリソン
Pospolo saltzaile txikia	マッチ売りの少女
John Tyler	ジョン・タイラー
Axl Rose	アクセル・ローズ
William Rowan Hamilton	ウィリアム・ローワン・ハミルトン
James Knox Polk	ジェームズ・ポーク
Guns N' Roses	ガンズ・アンド・ローゼズ
Zachary Taylor	ザカリー・テイラー
Beck	ベック (歌手)
Hipatia Alexandriakoa	ヒュパティア
Vadodara	ヴァドーダラー
Berna kantonamendua	ベルン州
Geneva kantonamendua	ジュネーヴ州
Italierazko Wikipedia	イタリア語版ウィキペディア
Portugesezko Wikipedia	ポルトガル語版ウィキペディア
Glaris kantonamendua	グラールス州
Grisonia	グラウビュンデン州
Solothurn kantonamendua	ゾロトゥルン州
Kevin Costner	ケビン・コスナー
Zug kantonamendua	ツーク州
Mickey Mouse	ミッキーマウス
Locarno	ロカルノ
Minnie Mouse	ミニーマウス
PSV Eindhoven	PSVアイントホーフェン
Zürich kantonamendua	チューリッヒ州
Girona Fútbol Club	ジローナFC
Michael Ballack	ミヒャエル・バラック
Guadalajara (Espainia)	グアダラハラ (スペイン)
Phillip Cocu	フィリップ・コクー
Alacant	アリカンテ
Hércules Club de Fútbol	エルクレスCF
Huesca	ウエスカ
Argovia	アールガウ州
Las Palmas Kanaria Handikoa	ラス・パルマス・デ・グラン・カナリア
Britney Spears	ブリトニー・スピアーズ
Tychy	ティヒ
Digestio	消化
Unión Deportiva Las Palmas	UDラス・パルマス
Fotosintesi	光合成
Club Deportivo Lugo	CDルーゴ
9. Sinfonia (Dvořák)	交響曲第9番 (ドヴォルザーク)
Bederatzigarren Sinfonia (Beethoven)	交響曲第9番 (ベートーヴェン)
Ugalketa	生殖
Europako Ereserkia	欧州の歌
Miranda Ebro	ミランダ・デ・エブロ
Haurdunaldi	妊娠
Club Deportivo Mirandés	CDミランデス
Kylie Minogue	カイリー・ミノーグ
Radetzki martxa	ラデツキー行進曲
Cher (abeslaria)	シェール
Quercus	オーク
Dave Grohl	デイヴ・グロール
Google Maps	Google マップ
Lau urtaroak	四季 (ヴィヴァルディ)
8½	8 1/2
Google News	Googleニュース
Pinu	マツ
Adikzio	依存症
1101	1101年
Tahrir plaza	タハリール広場
1102	1102年
Mesothelae	ハラフシグモ亜目
Minbizi	悪性腫瘍
Appenzell Ausserrhoden	アッペンツェル・アウサーローデン準州
Mygalomorphae	トタテグモ下目
Kolera	コレラ
Henri Dunant	アンリ・デュナン
Appenzell Innerrhoden	アッペンツェル・インナーローデン準州
Errege	王
Zekale	ライムギ
Eskrima	フェンシング
Olo	エンバク
Gari	コムギ
Bretainiera	ブルトン語
Basarto	モロコシ属
Izar zirkunpolar	周極星
Corto Maltese	コルト・マルテーゼ
Zereal	穀物
Luzerna kantonamendua	ルツェルン州
Alfa Orionis	ベテルギウス
Hotzeri	風邪
Rigel	リゲル
Odontologia	歯学
Parsec	パーセク
Bretainia (eskualdea)	ブルターニュ地域圏
Gaigabezia	障害者
Egutegi	暦
Gortasun	ろう者
Zeru-esfera	天球
Buruko gaitz	精神障害
Eritasun	病気
Gregoriotar egutegia	グレゴリオ暦
Sendagai	医薬品
Ordu-eremu	時間帯 (標準時)
Nikotina	ニコチン
Basilea Herrialdea	バーゼル＝ラント準州
Osasun	健康
Miokardio infartu akutu	心筋梗塞
Tutankhamon	ツタンカーメン
Soria	ソリア
Malaria	マラリア
Club Deportivo Numancia	CDヌマンシア
Ponferrada	ポンフェラーダ
Antares	アンタレス
Sociedad Deportiva Ponferradina	SDポンフェラディーナ
Ploudalmézeau	プルダルメゾー
Aldebaran	アルデバラン
Menstruazio	月経
Basilea Hiria	バーゼル＝シュタット準州
Obesitate	肥満
Manxera	マン島語
Alpha Centauri	ケンタウルス座アルファ星
Bro Leon	レオン (ブルターニュ)
Deneb	デネブ
Achernar	アケルナル
Pandemia	パンデミック
Bakterio-kontrako	抗生物質
Penizilina	ペニシリン
Nantes	ナント
Pneumonia	肺炎
Brest	ブレスト (フランス)
Poliomielitis	急性灰白髄炎
Hartutako Immuno Eskasiaren Sindromea	後天性免疫不全症候群
Krepe	クレープ
Istripu zerebrobaskular	脳梗塞
QR kode	QRコード
Tuberkulosi	結核
Txantiloi:Kokapen mapa/Alemania	Template:Location map Germany
Diabetes	糖尿病
Txantiloi:Kokapen mapa/Hanburgo	Template:Location map Hamburg
Txantiloi:Kokapen mapa/Berlin	Template:Location map Germany Berlin
Baztanga	天然痘
Real Madril Castilla Club de Fútbol	レアル・マドリード・カスティージャ
Kurdu	クルド人
Murtzia	ムルシア
Real Murcia	レアル・ムルシア
Txantiloi:Kokapen mapa/ISL	Template:Location map Iceland
Santander	サンタンデール (スペイン)
Txantiloi:Kokapen mapa/Norvegia	Template:Location map Norway
Txantiloi:Kokapen mapa/Danimarka	Template:Location map Denmark
Real Racing Club de Santander	ラシン・サンタンデール
Latinezko Wikipedia	ラテン語版ウィキペディア
Txantiloi:Kokapen mapa/Suedia	Template:Location map Sweden
Txantiloi:Kokapen mapa/Finlandia	Template:Location map Finland
Txantiloi:Kokapen mapa/Estonia	Template:Location map Estonia
Txantiloi:Kokapen mapa/LVA	Template:Location map Latvia
Txantiloi:Kokapen mapa/LTU	Template:Location map Lithuania
Port Stanley	スタンリー (フォークランド諸島)
Huelva	ウエルバ
Txantiloi:Kokapen mapa/IRL	Template:Location map Ireland
Txantiloi:Kokapen mapa/Erresuma Batua	Template:Location map United Kingdom
Real Club Recreativo de Huelva	レクレアティーボ・ウェルバ
Txantiloi:Kokapen mapa/Herbehereak	Template:Location map Netherlands
Txantiloi:Kokapen mapa/Belgika	Template:Location map Belgium
Txantiloi:Kokapen mapa/Luxenburgo	Template:Location map Luxembourg
Txantiloi:Kokapen mapa/Frantzia	Template:Location map France
Sabadell	サバデイ
Txantiloi:Kokapen mapa/Andorra	Template:Location map Andorra
Centre d'Esports Sabadell	CEサバデル
Txantiloi:Kokapen mapa/Espainia	Template:Location map Spain
Txantiloi:Kokapen mapa/Portugal	Template:Location map Portugal
Txantiloi:Kokapen mapa/MLT	Template:Location map Malta
Txantiloi:Kokapen mapa/Italia	Template:Location map Italy
Txantiloi:Kokapen mapa/SMR	Template:Location map San Marino
Txantiloi:Kokapen mapa/Suitza	Template:Location map Switzerland
Txantiloi:Kokapen mapa/LIE	Template:Location map Liechtenstein
Arkitektura	建築
Txantiloi:Kokapen mapa/Austria	Template:Location map Austria
Gijón	ヒホン
Txantiloi:Kokapen mapa/POL	Template:Location map Poland
Txantiloi:Kokapen mapa/Txekiar Errepublika	Template:Location map Czech Republic
Arku (arkitektura)	アーチ
Real Sporting de Gijón	スポルティング・デ・ヒホン
Txantiloi:Kokapen mapa/Eslovakia	Template:Location map Slovakia
Zubi	橋
Txantiloi:Kokapen mapa/Hungaria	Template:Location map Hungary
Txantiloi:Kokapen mapa/Eslovenia	Template:Location map Slovenia
Ubide	運河
Txantiloi:Kokapen mapa/HRV	Template:Location map Croatia
Txantiloi:Kokapen mapa/BIH	Template:Location map Bosnia
Txantiloi:Kokapen mapa/Serbia	Template:Location map Serbia
Txantiloi:Kokapen mapa/Kosovo	Template:Location map Kosovo
Vila-real	ビジャレアル
Txantiloi:Kokapen mapa/MNE	Template:Location map Montenegro
Txantiloi:Kokapen mapa/Mazedoniako Errepublika	Template:Location map Republic of Macedonia
Txantiloi:Kokapen mapa/ALB	Template:Location map Albania
Villarreal Club de Fútbol	ビジャレアルCF
Txantiloi:Kokapen mapa/Grezia	Template:Location map Greece
Txantiloi:Kokapen mapa/BGR	Template:Location map Bulgaria
Txantiloi:Kokapen mapa/ROU	Template:Location map Romania
Jerez de la Frontera	ヘレス・デ・ラ・フロンテーラ
Txantiloi:Kokapen mapa/MDA	Template:Location map Moldova
Millard Fillmore	ミラード・フィルモア
Xerez Club Deportivo	ヘレスCD
Txantiloi:Kokapen mapa/BLR	Template:Location map Belarus
Franklin Pierce	フランクリン・ピアース
Txantiloi:Kokapen mapa/GEO	Template:Location map Georgia
Foehn efektu	フェーン現象
Txantiloi:Kokapen mapa/ARM	Template:Location map Armenia
Txantiloi:Kokapen mapa/AZE	Template:Location map Azerbaijan
Txantiloi:Kokapen mapa/KAZ	Template:Location map Kazakhstan
Txantiloi:Kokapen mapa/TKM	Template:Location map Turkmenistan
Palindromo	回文
Txantiloi:Kokapen mapa/UZB	Template:Location map Uzbekistan
Presa	ダム
Txantiloi:Kokapen mapa/KGZ	Template:Location map Kyrgyzstan
James Buchanan	ジェームズ・ブキャナン
Txantiloi:Kokapen mapa/TJK	Template:Location map Tajikistan
Txantiloi:Kokapen mapa/CYP	Template:Location map Cyprus
Txantiloi:Kokapen mapa/SYR	Template:Location map Syria
Txantiloi:Kokapen mapa/Libano	Template:Location map Lebanon
Txantiloi:Kokapen mapa/ISR	Template:Location map Israel
Ripoll	リポイ
Txantiloi:Kokapen mapa/PSE	Template:Location map Palestinian territories
Kortxo-kentzeko	コルクスクリュー
Txantiloi:Kokapen mapa/JOR	Template:Location map Jordan
Txantiloi:Kokapen mapa/IRQ	Template:Location map Iraq
Txantiloi:Kokapen mapa/Iran	Template:Location map Iran
Txantiloi:Kokapen mapa/KWT	Template:Location map Kuwait
Txantiloi:Kokapen mapa/SAU	Template:Location map Saudi Arabia
Txantiloi:Kokapen mapa/BHR	Template:Location map Bahrain
Txantiloi:Kokapen mapa/QAT	Template:Location map Qatar
Txantiloi:Kokapen mapa/ARE	Template:Location map United Arab Emirates
Txantiloi:Kokapen mapa/OMN	Template:Location map Oman
Txantiloi:Kokapen mapa/YEM	Template:Location map Yemen
Txantiloi:Kokapen mapa/AFG	Template:Location map Afghanistan
Txantiloi:Kokapen mapa/PAK	Template:Location map Pakistan
Txantiloi:Kokapen mapa/IND	Template:Location map India
Txantiloi:Kokapen mapa/NPL	Template:Location map Nepal
Txantiloi:Kokapen mapa/BTN	Template:Location map Bhutan
Txantiloi:Kokapen mapa/BGD	Template:Location map Bangladesh
Txantiloi:Kokapen mapa/MMR	Template:Location map Burma
Txantiloi:Kokapen mapa/MNG	Template:Location map Mongolia
Txantiloi:Kokapen mapa/PRK	Template:Location map North Korea
Txantiloi:Kokapen mapa/KOR	Template:Location map South Korea
Txantiloi:Kokapen mapa/Japonia	Template:Location map Japan
Txantiloi:Kokapen mapa/TWN	Template:Location map Taiwan
Txantiloi:Kokapen mapa/PHL	Template:Location map Philippines
Txantiloi:Kokapen mapa/VNM	Template:Location map Vietnam
Txantiloi:Kokapen mapa/LAO	Template:Location map Laos
Txantiloi:Kokapen mapa/KHM	Template:Location map Cambodia
Txantiloi:Kokapen mapa/THA	Template:Location map Thailand
Shigeru Miyamoto	宮本茂
Txantiloi:Kokapen mapa/MYS	Template:Location map Malaysia
Txantiloi:Kokapen mapa/TLS	Template:Location map East Timor
Txantiloi:Kokapen mapa/Australia	Template:Location map Australia
Txantiloi:Kokapen mapa/NZL	Template:Location map New Zealand
Txantiloi:Kokapen mapa/PLW	Template:Location map Palau
The Legend of Zelda	ゼルダの伝説シリーズ
Txantiloi:Kokapen mapa/MHL	Template:Location map Marshall islands
Txantiloi:Kokapen mapa/Papua Ginea Berria	Template:Location map Papua New Guinea
Txantiloi:Kokapen mapa/SLB	Template:Location map Solomon Islands
Uri kantonamendua	ウーリ州
Txantiloi:Kokapen mapa/Tuvalu	Template:Location map Tuvalu
Txantiloi:Kokapen mapa/VUT	Template:Location map Vanuatu
Txantiloi:Kokapen mapa/FJI	Template:Location map Fiji
Pontevedra	ポンテベドラ
Txantiloi:Kokapen mapa/Guyana Frantsesa	Template:Location map French Guiana
Txantiloi:Kokapen mapa/SUR	Template:Location map Suriname
Txantiloi:Kokapen mapa/GUY	Template:Location map Guyana
Txantiloi:Kokapen mapa/VEN	Template:Location map Venezuela
Txantiloi:Kokapen mapa/COL	Template:Location map Colombia
Txantiloi:Kokapen mapa/ECU	Template:Location map Ecuador
Gioconda	モナ・リザ
Txantiloi:Kokapen mapa/PER	Template:Location map Peru
Txantiloi:Kokapen mapa/Bolivia	Template:Location map Bolivia
Txantiloi:Kokapen mapa/CHL	Template:Location map Chile
Txantiloi:Kokapen mapa/ARG	Template:Location map Argentina
Torcy (Seine-et-Marne)	トルシー (セーヌ＝エ＝マルヌ県)
Txantiloi:Kokapen mapa/Paraguai	Template:Location map Paraguay
Txantiloi:Kokapen mapa/URY	Template:Location map Uruguay
Txantiloi:Kokapen mapa/Brasil	Template:Location map Brazil
Pirinioak	ピレネー山脈
Schwyz kantonamendua	シュヴィーツ州
Newton (unitatea)	ニュートン
Detroit	デトロイト
Neurketa	測定
Nazioarteko Unitate Sistema	国際単位系
Mikrometro (tresna)	マイクロメータ
Le Monde	ルモンド
Zenbakien teoria	数論
Multzo-teoria	集合論
Estatistika	統計学
Simetria	対称性
1103	1103年
1104	1104年
Hostopil	ミルフィーユ
Kupula	ドーム
Burj Khalifa	ブルジュ・ハリファ
Txinako Harresi Handia	万里の長城
Zenbaki oso	整数
Santa Sofia	アヤソフィア
Esfera	球面
Toru	トーラス
Eskailera	階段
San Petri basilika	サン・ピエトロ大聖堂
Hiru Arroiletako presa	三峡ダム
Gard	ガール県
Piramide (arkitektura)	ピラミッド
Gers	ジェール県
Dorre	塔
Magna Carta	マグナ・カルタ
Gironda	ジロンド県
Abbastar Kaliferria	アッバース朝
Mentsula	持ち送り
Garona Garaia	オート＝ガロンヌ県
Argien Garaia	啓蒙時代
Risk	リスク (ボードゲーム)
Azteka	アステカ
Hauts-de-Seine	オー＝ド＝セーヌ県
Bizantziar Inperioa	東ローマ帝国
Hérault	エロー県
Gurutzadak	十字軍
Germaniako Erromatar Inperio Santua	神聖ローマ帝国
Ille-et-Vilaine	イル＝エ＝ヴィレーヌ県
Ehun Urteetako Gerra	百年戦争
Indre	アンドル県
Erdi Aroa	中世
Indre-et-Loire	アンドル＝エ＝ロワール県
Mongolen Inperioa	モンゴル帝国
Isère	イゼール県
Otomandar Inperioa	オスマン帝国
Erreforma protestantea	宗教改革
Landak	ランド県
Loir-et-Cher	ロワール＝エ＝シェール県
Bikingo	ヴァイキング
Loire	ロワール県
Zubi eseki	吊り橋
Haute-Loire	オート＝ロワール県
Obwalden	オプヴァルデン準州
Loiret	ロワレ県
Ambassador zubia	アンバサダー橋
Lot	ロット県
Lot-et-Garona	ロット＝エ＝ガロンヌ県
Lozère	ロゼール県
Troll	トロール
Espainia-Estatu Batuak Gerra	米西戦争
Maine-et-Loire	メーヌ＝エ＝ロワール県
Latinoamerika	ラテンアメリカ
Besalú	バザルー
Manche	マンシュ県
Nabukodonosor II.a	ネブカドネザル2世
Nidwalden	ニトヴァルデン準州
Marne	マルヌ県
Inlandsis	氷床
Arango harana	アラン谷
Haute-Marne	オート＝マルヌ県
Nabukodonosor I.a	ネブカドネザル1世
Mendebaldeko Estatu Batuak	アメリカ合衆国西部
Mayenne	マイエンヌ県
Meurthe-et-Moselle	ムルト＝エ＝モゼル県
Mexikoko golkoa	メキシコ湾
